timestamp_s,frame_index,action,detected,confidence,target_cx,target_cy,dx,dy,norm_area,fps
150.085,766,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
150.267,767,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
150.448,768,SEARCH,0,0.0,-1,-1,0,0,0.0,5.52
150.647,769,SEARCH,0,0.0,-1,-1,0,0,0.0,5.03
150.83,770,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
151.014,771,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
151.202,772,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
151.388,773,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
151.581,774,SEARCH,0,0.0,-1,-1,0,0,0.0,5.2
151.771,775,SEARCH,0,0.0,-1,-1,0,0,0.0,5.25
151.954,776,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
152.139,777,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
152.323,778,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
152.511,779,SEARCH,0,0.0,-1,-1,0,0,0.0,5.31
152.698,780,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
152.88,781,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
153.068,782,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
153.261,783,SEARCH,0,0.0,-1,-1,0,0,0.0,5.18
153.432,784,SEARCH,0,0.0,-1,-1,0,0,0.0,5.83
153.611,785,SEARCH,0,0.0,-1,-1,0,0,0.0,5.59
153.798,786,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
153.978,787,SEARCH,0,0.0,-1,-1,0,0,0.0,5.54
154.167,788,SEARCH,0,0.0,-1,-1,0,0,0.0,5.32
154.363,789,SEARCH,0,0.0,-1,-1,0,0,0.0,5.09
154.557,790,SEARCH,0,0.0,-1,-1,0,0,0.0,5.15
154.742,791,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
154.978,792,SEARCH,0,0.0,-1,-1,0,0,0.0,4.24
155.178,793,SEARCH,0,0.0,-1,-1,0,0,0.0,4.98
155.381,794,SEARCH,0,0.0,-1,-1,0,0,0.0,4.92
155.589,795,SEARCH,0,0.0,-1,-1,0,0,0.0,4.81
155.773,796,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
155.97,797,SEARCH,0,0.0,-1,-1,0,0,0.0,5.08
156.149,798,SEARCH,0,0.0,-1,-1,0,0,0.0,5.59
156.345,799,SEARCH,0,0.0,-1,-1,0,0,0.0,5.09
156.529,800,SEARCH,0,0.0,-1,-1,0,0,0.0,5.44
156.716,801,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
156.909,802,SEARCH,0,0.0,-1,-1,0,0,0.0,5.19
157.094,803,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
157.283,804,SEARCH,0,0.0,-1,-1,0,0,0.0,5.28
157.478,805,SEARCH,0,0.0,-1,-1,0,0,0.0,5.15
157.663,806,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
157.839,807,SEARCH,0,0.0,-1,-1,0,0,0.0,5.69
158.027,808,SEARCH,0,0.0,-1,-1,0,0,0.0,5.31
158.214,809,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
158.404,810,SEARCH,0,0.0,-1,-1,0,0,0.0,5.27
158.589,811,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
158.783,812,SEARCH,0,0.0,-1,-1,0,0,0.0,5.16
158.964,813,SEARCH,0,0.0,-1,-1,0,0,0.0,5.53
159.149,814,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
159.335,815,SEARCH,0,0.0,-1,-1,0,0,0.0,5.37
159.522,816,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
159.711,817,SEARCH,0,0.0,-1,-1,0,0,0.0,5.28
159.902,818,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
160.091,819,SEARCH,0,0.0,-1,-1,0,0,0.0,5.3
160.271,820,SEARCH,0,0.0,-1,-1,0,0,0.0,5.53
160.451,821,SEARCH,0,0.0,-1,-1,0,0,0.0,5.56
160.635,822,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
160.828,823,SEARCH,0,0.0,-1,-1,0,0,0.0,5.19
161.019,824,SEARCH,0,0.0,-1,-1,0,0,0.0,5.21
161.226,825,SEARCH,0,0.0,-1,-1,0,0,0.0,4.85
161.423,826,SEARCH,0,0.0,-1,-1,0,0,0.0,5.06
161.621,827,SEARCH,0,0.0,-1,-1,0,0,0.0,5.07
161.825,828,SEARCH,0,0.0,-1,-1,0,0,0.0,4.89
162.021,829,SEARCH,0,0.0,-1,-1,0,0,0.0,5.11
162.221,830,SEARCH,0,0.0,-1,-1,0,0,0.0,5.0
162.434,831,SEARCH,0,0.0,-1,-1,0,0,0.0,4.69
162.66,832,SEARCH,0,0.0,-1,-1,0,0,0.0,4.43
162.877,833,SEARCH,0,0.0,-1,-1,0,0,0.0,4.6
163.097,834,SEARCH,0,0.0,-1,-1,0,0,0.0,4.53
163.316,835,SEARCH,0,0.0,-1,-1,0,0,0.0,4.57
163.536,836,SEARCH,0,0.0,-1,-1,0,0,0.0,4.56
163.794,837,SEARCH,0,0.0,-1,-1,0,0,0.0,3.87
164.023,838,SEARCH,0,0.0,-1,-1,0,0,0.0,4.36
164.251,839,SEARCH,0,0.0,-1,-1,0,0,0.0,4.39
164.474,840,SEARCH,0,0.0,-1,-1,0,0,0.0,4.49
164.691,841,SEARCH,0,0.0,-1,-1,0,0,0.0,4.61
164.908,842,SEARCH,0,0.0,-1,-1,0,0,0.0,4.61
165.132,843,SEARCH,0,0.0,-1,-1,0,0,0.0,4.46
165.332,844,SEARCH,0,0.0,-1,-1,0,0,0.0,5.01
165.518,845,SEARCH,0,0.0,-1,-1,0,0,0.0,5.37
165.702,846,SEARCH,0,0.0,-1,-1,0,0,0.0,5.43
165.889,847,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
166.081,848,SEARCH,0,0.0,-1,-1,0,0,0.0,5.21
166.262,849,SEARCH,0,0.0,-1,-1,0,0,0.0,5.52
166.452,850,SEARCH,0,0.0,-1,-1,0,0,0.0,5.29
166.645,851,SEARCH,0,0.0,-1,-1,0,0,0.0,5.17
166.871,852,SEARCH,0,0.0,-1,-1,0,0,0.0,4.43
167.075,853,SEARCH,0,0.0,-1,-1,0,0,0.0,4.9
167.268,854,SEARCH,0,0.0,-1,-1,0,0,0.0,5.18
167.458,855,SEARCH,0,0.0,-1,-1,0,0,0.0,5.27
167.645,856,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
167.833,857,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
168.037,858,SEARCH,0,0.0,-1,-1,0,0,0.0,4.89
168.22,859,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
168.411,860,SEARCH,0,0.0,-1,-1,0,0,0.0,5.26
168.617,861,SEARCH,0,0.0,-1,-1,0,0,0.0,4.84
168.818,862,SEARCH,0,0.0,-1,-1,0,0,0.0,5.0
169.045,863,SEARCH,0,0.0,-1,-1,0,0,0.0,4.39
169.261,864,SEARCH,0,0.0,-1,-1,0,0,0.0,4.64
169.448,865,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
169.669,866,SEARCH,0,0.0,-1,-1,0,0,0.0,4.51
169.853,867,SEARCH,0,0.0,-1,-1,0,0,0.0,5.43
170.079,868,SEARCH,0,0.0,-1,-1,0,0,0.0,4.43
170.258,869,SEARCH,0,0.0,-1,-1,0,0,0.0,5.6
170.482,870,SEARCH,0,0.0,-1,-1,0,0,0.0,4.46
170.699,871,SEARCH,0,0.0,-1,-1,0,0,0.0,4.61
170.886,872,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
171.119,873,SEARCH,0,0.0,-1,-1,0,0,0.0,4.29
171.328,874,SEARCH,0,0.0,-1,-1,0,0,0.0,4.79
171.522,875,SEARCH,0,0.0,-1,-1,0,0,0.0,5.16
171.723,876,SEARCH,0,0.0,-1,-1,0,0,0.0,4.96
171.932,877,SEARCH,0,0.0,-1,-1,0,0,0.0,4.79
172.128,878,SEARCH,0,0.0,-1,-1,0,0,0.0,5.11
172.356,879,SEARCH,0,0.0,-1,-1,0,0,0.0,4.39
172.601,880,SEARCH,0,0.0,-1,-1,0,0,0.0,4.08
172.86,881,SEARCH,0,0.0,-1,-1,0,0,0.0,3.86
173.045,882,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
173.244,883,SEARCH,0,0.0,-1,-1,0,0,0.0,5.04
173.461,884,SEARCH,0,0.0,-1,-1,0,0,0.0,4.6
173.675,885,SEARCH,0,0.0,-1,-1,0,0,0.0,4.66
173.86,886,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
174.043,887,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
174.236,888,SEARCH,0,0.0,-1,-1,0,0,0.0,5.19
174.425,889,SEARCH,0,0.0,-1,-1,0,0,0.0,5.29
174.606,890,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
174.797,891,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
174.98,892,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
175.17,893,SEARCH,0,0.0,-1,-1,0,0,0.0,5.25
175.364,894,SEARCH,0,0.0,-1,-1,0,0,0.0,5.17
175.549,895,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
175.732,896,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
175.913,897,SEARCH,0,0.0,-1,-1,0,0,0.0,5.53
176.1,898,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
176.283,899,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
176.473,900,SEARCH,0,0.0,-1,-1,0,0,0.0,5.28
176.653,901,SEARCH,0,0.0,-1,-1,0,0,0.0,5.55
176.829,902,SEARCH,0,0.0,-1,-1,0,0,0.0,5.67
177.011,903,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
177.195,904,SEARCH,0,0.0,-1,-1,0,0,0.0,5.44
177.386,905,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
177.563,906,SEARCH,0,0.0,-1,-1,0,0,0.0,5.65
177.738,907,SEARCH,0,0.0,-1,-1,0,0,0.0,5.69
177.92,908,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
178.119,909,SEARCH,0,0.0,-1,-1,0,0,0.0,5.03
178.348,910,SEARCH,0,0.0,-1,-1,0,0,0.0,4.37
178.559,911,SEARCH,0,0.0,-1,-1,0,0,0.0,4.74
178.778,912,SEARCH,0,0.0,-1,-1,0,0,0.0,4.57
179.006,913,SEARCH,0,0.0,-1,-1,0,0,0.0,4.38
179.226,914,SEARCH,0,0.0,-1,-1,0,0,0.0,4.54
179.449,915,SEARCH,0,0.0,-1,-1,0,0,0.0,4.48
179.663,916,SEARCH,0,0.0,-1,-1,0,0,0.0,4.68
179.877,917,SEARCH,0,0.0,-1,-1,0,0,0.0,4.67
180.086,918,SEARCH,0,0.0,-1,-1,0,0,0.0,4.78
180.317,919,SEARCH,0,0.0,-1,-1,0,0,0.0,4.33
180.552,920,SEARCH,0,0.0,-1,-1,0,0,0.0,4.26
180.758,921,SEARCH,0,0.0,-1,-1,0,0,0.0,4.83
181.068,922,SEARCH,0,0.0,-1,-1,0,0,0.0,3.23
181.361,923,SEARCH,0,0.0,-1,-1,0,0,0.0,3.41
181.594,924,SEARCH,0,0.0,-1,-1,0,0,0.0,4.3
181.821,925,SEARCH,0,0.0,-1,-1,0,0,0.0,4.41
182.039,926,SEARCH,0,0.0,-1,-1,0,0,0.0,4.58
182.253,927,SEARCH,0,0.0,-1,-1,0,0,0.0,4.67
182.472,928,SEARCH,0,0.0,-1,-1,0,0,0.0,4.57
182.68,929,SEARCH,0,0.0,-1,-1,0,0,0.0,4.82
182.881,930,SEARCH,0,0.0,-1,-1,0,0,0.0,4.97
183.081,931,SEARCH,0,0.0,-1,-1,0,0,0.0,4.99
183.303,932,SEARCH,0,0.0,-1,-1,0,0,0.0,4.51
183.527,933,SEARCH,0,0.0,-1,-1,0,0,0.0,4.46
183.733,934,SEARCH,0,0.0,-1,-1,0,0,0.0,4.84
183.942,935,SEARCH,0,0.0,-1,-1,0,0,0.0,4.78
184.151,936,SEARCH,0,0.0,-1,-1,0,0,0.0,4.79
184.35,937,SEARCH,0,0.0,-1,-1,0,0,0.0,5.04
184.53,938,SEARCH,0,0.0,-1,-1,0,0,0.0,5.54
184.712,939,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
184.894,940,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
185.069,941,SEARCH,0,0.0,-1,-1,0,0,0.0,5.69
185.274,942,SEARCH,0,0.0,-1,-1,0,0,0.0,4.89
185.475,943,SEARCH,0,0.0,-1,-1,0,0,0.0,4.97
185.664,944,SEARCH,0,0.0,-1,-1,0,0,0.0,5.28
185.855,945,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
186.038,946,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
186.218,947,SEARCH,0,0.0,-1,-1,0,0,0.0,5.57
186.411,948,SEARCH,0,0.0,-1,-1,0,0,0.0,5.17
186.598,949,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
186.781,950,SEARCH,0,0.0,-1,-1,0,0,0.0,5.48
186.963,951,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
187.141,952,SEARCH,0,0.0,-1,-1,0,0,0.0,5.6
187.328,953,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
187.514,954,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
187.701,955,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
187.884,956,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
188.065,957,SEARCH,0,0.0,-1,-1,0,0,0.0,5.52
188.244,958,SEARCH,0,0.0,-1,-1,0,0,0.0,5.59
188.438,959,SEARCH,0,0.0,-1,-1,0,0,0.0,5.17
188.619,960,SEARCH,0,0.0,-1,-1,0,0,0.0,5.53
188.794,961,SEARCH,0,0.0,-1,-1,0,0,0.0,5.7
188.975,962,SEARCH,0,0.0,-1,-1,0,0,0.0,5.53
189.163,963,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
189.373,964,SEARCH,0,0.0,-1,-1,0,0,0.0,4.75
189.619,965,SEARCH,0,0.0,-1,-1,0,0,0.0,4.06
189.829,966,SEARCH,0,0.0,-1,-1,0,0,0.0,4.77
190.014,967,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
190.299,968,SEARCH,0,0.0,-1,-1,0,0,0.0,3.51
190.503,969,SEARCH,0,0.0,-1,-1,0,0,0.0,4.9
190.702,970,SEARCH,0,0.0,-1,-1,0,0,0.0,5.02
190.924,971,SEARCH,0,0.0,-1,-1,0,0,0.0,4.51
191.099,972,SEARCH,0,0.0,-1,-1,0,0,0.0,5.72
191.282,973,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
191.489,974,SEARCH,0,0.0,-1,-1,0,0,0.0,4.84
191.669,975,SEARCH,0,0.0,-1,-1,0,0,0.0,5.54
191.851,976,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
192.036,977,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
192.213,978,SEARCH,0,0.0,-1,-1,0,0,0.0,5.64
192.414,979,SEARCH,0,0.0,-1,-1,0,0,0.0,4.97
192.587,980,SEARCH,0,0.0,-1,-1,0,0,0.0,5.79
192.77,981,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
192.95,982,SEARCH,0,0.0,-1,-1,0,0,0.0,5.54
193.132,983,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
193.315,984,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
193.501,985,SEARCH,0,0.0,-1,-1,0,0,0.0,5.37
193.684,986,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
193.873,987,SEARCH,0,0.0,-1,-1,0,0,0.0,5.3
194.07,988,SEARCH,0,0.0,-1,-1,0,0,0.0,5.08
194.307,989,SEARCH,0,0.0,-1,-1,0,0,0.0,4.22
194.552,990,SEARCH,0,0.0,-1,-1,0,0,0.0,4.08
194.742,991,SEARCH,0,0.0,-1,-1,0,0,0.0,5.25
194.917,992,SEARCH,0,0.0,-1,-1,0,0,0.0,5.73
195.11,993,SEARCH,0,0.0,-1,-1,0,0,0.0,5.17
195.31,994,SEARCH,0,0.0,-1,-1,0,0,0.0,5.02
195.493,995,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
195.681,996,SEARCH,0,0.0,-1,-1,0,0,0.0,5.32
195.867,997,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
196.058,998,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
196.231,999,SEARCH,0,0.0,-1,-1,0,0,0.0,5.79
196.413,1000,SEARCH,0,0.0,-1,-1,0,0,0.0,5.48
196.596,1001,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
196.775,1002,SEARCH,0,0.0,-1,-1,0,0,0.0,5.59
196.954,1003,SEARCH,0,0.0,-1,-1,0,0,0.0,5.58
197.136,1004,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
197.333,1005,SEARCH,0,0.0,-1,-1,0,0,0.0,5.07
197.521,1006,SEARCH,0,0.0,-1,-1,0,0,0.0,5.32
197.707,1007,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
197.884,1008,SEARCH,0,0.0,-1,-1,0,0,0.0,5.64
198.108,1009,SEARCH,0,0.0,-1,-1,0,0,0.0,4.46
198.312,1010,SEARCH,0,0.0,-1,-1,0,0,0.0,4.9
198.509,1011,SEARCH,0,0.0,-1,-1,0,0,0.0,5.08
198.697,1012,SEARCH,0,0.0,-1,-1,0,0,0.0,5.32
198.874,1013,SEARCH,0,0.0,-1,-1,0,0,0.0,5.64
199.059,1014,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
199.251,1015,SEARCH,0,0.0,-1,-1,0,0,0.0,5.21
199.432,1016,SEARCH,0,0.0,-1,-1,0,0,0.0,5.52
199.613,1017,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
199.8,1018,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
199.977,1019,SEARCH,0,0.0,-1,-1,0,0,0.0,5.65
200.153,1020,SEARCH,0,0.0,-1,-1,0,0,0.0,5.66
200.34,1021,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
200.516,1022,SEARCH,0,0.0,-1,-1,0,0,0.0,5.68
200.7,1023,SEARCH,0,0.0,-1,-1,0,0,0.0,5.44
200.887,1024,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
201.072,1025,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
201.253,1026,SEARCH,0,0.0,-1,-1,0,0,0.0,5.55
201.44,1027,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
201.624,1028,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
201.81,1029,SEARCH,0,0.0,-1,-1,0,0,0.0,5.38
201.998,1030,SEARCH,0,0.0,-1,-1,0,0,0.0,5.32
202.177,1031,SEARCH,0,0.0,-1,-1,0,0,0.0,5.59
202.369,1032,SEARCH,0,0.0,-1,-1,0,0,0.0,5.22
202.551,1033,SEARCH,0,0.0,-1,-1,0,0,0.0,5.48
202.738,1034,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
202.94,1035,SEARCH,0,0.0,-1,-1,0,0,0.0,4.95
203.121,1036,SEARCH,0,0.0,-1,-1,0,0,0.0,5.53
203.309,1037,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
203.487,1038,SEARCH,0,0.0,-1,-1,0,0,0.0,5.61
203.678,1039,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
203.862,1040,SEARCH,0,0.0,-1,-1,0,0,0.0,5.43
204.042,1041,SEARCH,0,0.0,-1,-1,0,0,0.0,5.55
204.219,1042,SEARCH,0,0.0,-1,-1,0,0,0.0,5.65
204.397,1043,SEARCH,0,0.0,-1,-1,0,0,0.0,5.64
204.587,1044,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
204.778,1045,SEARCH,0,0.0,-1,-1,0,0,0.0,5.26
204.963,1046,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
205.164,1047,SEARCH,0,0.0,-1,-1,0,0,0.0,4.99
205.353,1048,SEARCH,0,0.0,-1,-1,0,0,0.0,5.28
205.536,1049,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
205.717,1050,SEARCH,0,0.0,-1,-1,0,0,0.0,5.53
205.902,1051,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
206.079,1052,SEARCH,0,0.0,-1,-1,0,0,0.0,5.65
206.266,1053,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
206.46,1054,SEARCH,0,0.0,-1,-1,0,0,0.0,5.14
206.695,1055,SEARCH,0,0.0,-1,-1,0,0,0.0,4.27
206.913,1056,SEARCH,0,0.0,-1,-1,0,0,0.0,4.59
207.099,1057,SEARCH,0,0.0,-1,-1,0,0,0.0,5.37
207.282,1058,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
207.467,1059,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
207.65,1060,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
207.834,1061,SEARCH,0,0.0,-1,-1,0,0,0.0,5.43
208.017,1062,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
208.199,1063,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
208.379,1064,SEARCH,0,0.0,-1,-1,0,0,0.0,5.56
208.563,1065,SEARCH,0,0.0,-1,-1,0,0,0.0,5.44
208.748,1066,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
208.931,1067,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
209.12,1068,SEARCH,0,0.0,-1,-1,0,0,0.0,5.29
209.309,1069,SEARCH,0,0.0,-1,-1,0,0,0.0,5.28
209.493,1070,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
209.673,1071,SEARCH,0,0.0,-1,-1,0,0,0.0,5.54
209.857,1072,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
210.04,1073,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
210.225,1074,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
210.411,1075,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
210.583,1076,SEARCH,0,0.0,-1,-1,0,0,0.0,5.82
210.765,1077,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
210.958,1078,SEARCH,0,0.0,-1,-1,0,0,0.0,5.19
211.14,1079,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
211.331,1080,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
211.517,1081,SEARCH,0,0.0,-1,-1,0,0,0.0,5.38
211.698,1082,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
211.89,1083,SEARCH,0,0.0,-1,-1,0,0,0.0,5.2
212.086,1084,SEARCH,0,0.0,-1,-1,0,0,0.0,5.12
212.268,1085,SEARCH,0,0.0,-1,-1,0,0,0.0,5.48
212.464,1086,SEARCH,0,0.0,-1,-1,0,0,0.0,5.11
212.648,1087,SEARCH,0,0.0,-1,-1,0,0,0.0,5.44
212.828,1088,SEARCH,0,0.0,-1,-1,0,0,0.0,5.56
213.014,1089,SEARCH,0,0.0,-1,-1,0,0,0.0,5.37
213.196,1090,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
213.398,1091,SEARCH,0,0.0,-1,-1,0,0,0.0,4.94
213.589,1092,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
213.772,1093,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
213.959,1094,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
214.155,1095,SEARCH,0,0.0,-1,-1,0,0,0.0,5.11
214.355,1096,SEARCH,0,0.0,-1,-1,0,0,0.0,4.99
214.576,1097,SEARCH,0,0.0,-1,-1,0,0,0.0,4.53
214.765,1098,SEARCH,0,0.0,-1,-1,0,0,0.0,5.27
214.949,1099,SEARCH,0,0.0,-1,-1,0,0,0.0,5.43
215.185,1100,SEARCH,0,0.0,-1,-1,0,0,0.0,4.24
215.427,1101,SEARCH,0,0.0,-1,-1,0,0,0.0,4.13
215.644,1102,SEARCH,0,0.0,-1,-1,0,0,0.0,4.61
215.833,1103,SEARCH,0,0.0,-1,-1,0,0,0.0,5.31
216.058,1104,SEARCH,0,0.0,-1,-1,0,0,0.0,4.44
216.259,1105,SEARCH,0,0.0,-1,-1,0,0,0.0,4.97
216.479,1106,SEARCH,0,0.0,-1,-1,0,0,0.0,4.54
216.666,1107,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
216.851,1108,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
217.041,1109,SEARCH,0,0.0,-1,-1,0,0,0.0,5.27
217.232,1110,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
217.421,1111,SEARCH,0,0.0,-1,-1,0,0,0.0,5.28
217.605,1112,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
217.788,1113,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
217.972,1114,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
218.172,1115,SEARCH,0,0.0,-1,-1,0,0,0.0,5.0
218.352,1116,SEARCH,0,0.0,-1,-1,0,0,0.0,5.54
218.535,1117,SEARCH,0,0.0,-1,-1,0,0,0.0,5.48
218.727,1118,SEARCH,0,0.0,-1,-1,0,0,0.0,5.2
218.912,1119,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
219.095,1120,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
219.286,1121,SEARCH,0,0.0,-1,-1,0,0,0.0,5.21
219.481,1122,SEARCH,0,0.0,-1,-1,0,0,0.0,5.15
219.664,1123,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
219.856,1124,SEARCH,0,0.0,-1,-1,0,0,0.0,5.2
220.039,1125,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
220.22,1126,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
220.409,1127,SEARCH,0,0.0,-1,-1,0,0,0.0,5.29
220.604,1128,SEARCH,0,0.0,-1,-1,0,0,0.0,5.14
220.821,1129,SEARCH,0,0.0,-1,-1,0,0,0.0,4.61
221.017,1130,SEARCH,0,0.0,-1,-1,0,0,0.0,5.1
221.201,1131,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
221.389,1132,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
221.568,1133,SEARCH,0,0.0,-1,-1,0,0,0.0,5.57
221.776,1134,SEARCH,0,0.0,-1,-1,0,0,0.0,4.81
221.962,1135,SEARCH,0,0.0,-1,-1,0,0,0.0,5.38
222.15,1136,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
222.342,1137,SEARCH,0,0.0,-1,-1,0,0,0.0,5.21
222.527,1138,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
222.712,1139,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
222.888,1140,SEARCH,0,0.0,-1,-1,0,0,0.0,5.68
223.069,1141,SEARCH,0,0.0,-1,-1,0,0,0.0,5.52
223.256,1142,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
223.44,1143,SEARCH,0,0.0,-1,-1,0,0,0.0,5.43
223.668,1144,SEARCH,0,0.0,-1,-1,0,0,0.0,4.38
223.87,1145,SEARCH,0,0.0,-1,-1,0,0,0.0,4.95
224.064,1146,SEARCH,0,0.0,-1,-1,0,0,0.0,5.17
224.243,1147,SEARCH,0,0.0,-1,-1,0,0,0.0,5.59
224.44,1148,SEARCH,0,0.0,-1,-1,0,0,0.0,5.06
